SetPoint [°C],Timestamp,Chamber temperature [°C],Reference temperature [°C],DUT temperature [°C]
20,"02.02.2021 15:49:34",16.764,3.56,7.98770212765959
20,"02.02.2021 15:49:37",16.885,3.81,8.50072340425533
20,"02.02.2021 15:49:41",16.918,4.08999999999997,8.88548936170213
20,"02.02.2021 15:49:45",16.9,4.26999999999998,9.20612765957446
20,"02.02.2021 15:49:49",16.702,4.5,9.52676595744686
20,"02.02.2021 15:49:53",16.419,4.73000000000002,9.84740425531919
20,"02.02.2021 15:49:57",16.217,4.94,10.1039148936171
20,"02.02.2021 15:50:01",16.177,5.14999999999998,10.2962978723405
20,"02.02.2021 15:50:05",16.132,5.30000000000001,10.4886808510639
20,"02.02.2021 15:50:09",16.236,5.52999999999997,10.7451914893617
20,"02.02.2021 15:50:13",16.448,5.75,10.9375744680851
20,"02.02.2021 15:50:17",16.56,5.99000000000001,11.194085106383
20,"02.02.2021 15:50:21",16.783,6.22000000000003,11.4505957446809
20,"02.02.2021 15:50:25",17.169,6.38999999999999,11.7071063829787
20,"02.02.2021 15:50:28",17.538,6.63999999999999,11.9636170212766
20,"02.02.2021 15:50:32",17.839,6.88999999999999,12.2201276595745
20,"02.02.2021 15:50:36",17.956,7.13999999999999,12.4766382978723
20,"02.02.2021 15:50:40",17.985,7.31999999999999,12.7331489361702
20,"02.02.2021 15:50:44",18.113,7.56,12.9896595744681
20,"02.02.2021 15:50:48",18.313,7.79000000000002,13.1820425531915
20,"02.02.2021 15:50:52",18.526,8.02999999999997,13.4385531914894
20,"02.02.2021 15:50:56",18.73,8.26999999999998,13.6950638297873
20,"02.02.2021 15:51:00",18.93,8.44999999999999,13.8874468085107
20,"02.02.2021 15:51:04",19.043,8.68000000000001,14.0798297872341
20,"02.02.2021 15:51:08",19.239,8.93000000000001,14.3363404255319
20,"02.02.2021 15:51:12",19.361,9.14999999999998,14.5287234042553
20,"02.02.2021 15:51:15",19.477,9.38999999999999,14.7211063829787
20,"02.02.2021 15:51:19",19.591,9.55000000000001,14.9134893617021
20,"02.02.2021 15:51:23",19.636,9.79000000000002,15.1058723404255
20,"02.02.2021 15:51:27",19.691,10.01,15.298104607721
20,"02.02.2021 15:51:31",19.737,10.22,15.4902615193026
20,"02.02.2021 15:51:35",19.783,10.39,15.6824184308842
20,"02.02.2021 15:51:39",19.82,10.6,15.8105230386053
20,"02.02.2021 15:51:43",19.85,10.82,15.9386276463263
20,"02.02.2021 15:51:47",19.875,11.03,16.1307845579079
20,"02.02.2021 15:51:51",19.895,11.22,16.2588891656289
20,"02.02.2021 15:51:55",19.91,11.37,16.38699377335
20,"02.02.2021 15:51:59",19.925,11.55,16.515098381071
20,"02.02.2021 15:52:03",19.937,11.77,16.643202988792
20,"02.02.2021 15:52:06",19.948,11.95,16.7072552926526
20,"02.02.2021 15:52:10",19.956,12.13,16.8353599003736
20,"02.02.2021 15:52:14",19.963,12.28,16.9634645080947
20,"02.02.2021 15:52:18",19.969,12.46,17.0915691158157
20,"02.02.2021 15:52:22",19.973,12.63,17.1556214196762
20,"02.02.2021 15:52:26",19.976,12.82,17.2196737235367
20,"02.02.2021 15:52:30",19.979,12.95,17.3477783312578
20,"02.02.2021 15:52:34",19.982,13.1,17.4118306351183
20,"02.02.2021 15:52:38",19.984,13.27,17.4758829389788
20,"02.02.2021 15:52:42",19.986,13.44,17.5399352428394
20,"02.02.2021 15:52:46",19.987,13.6,17.6680398505604
20,"02.02.2021 15:52:50",19.989,13.71,17.7320921544209
20,"02.02.2021 15:52:54",19.991,13.86,17.7961444582814
20,"02.02.2021 15:52:57",19.992,14.02,17.860196762142
20,"02.02.2021 15:53:01",19.993,14.16,17.9242490660025
20,"02.02.2021 15:53:05",19.995,14.27,17.9883013698631
20,"02.02.2021 15:53:09",19.996,14.42,18.0523536737235
20,"02.02.2021 15:53:13",19.997,14.54,18.1164059775841
20,"02.02.2021 15:53:17",19.997,14.69,18.1804582814446
20,"02.02.2021 15:53:21",19.998,14.82,18.2445105853051
20,"02.02.2021 15:53:25",19.998,14.92,18.3085628891656
20,"02.02.2021 15:53:29",19.998,15.03,18.3085628891656
20,"02.02.2021 15:53:33",19.998,15.16,18.3726151930261
20,"02.02.2021 15:53:37",19.999,15.28,18.4366674968867
20,"02.02.2021 15:53:41",19.999,15.41,18.5007198007472
20,"02.02.2021 15:53:45",19.999,15.5,18.5007198007472
20,"02.02.2021 15:53:48",19.994,15.6,18.5647721046078
20,"02.02.2021 15:53:52",19.994,15.71,18.6288244084682
20,"02.02.2021 15:53:56",19.995,15.83,18.6928767123288
20,"02.02.2021 15:54:00",19.998,15.91,18.6928767123288
20,"02.02.2021 15:54:04",20,16.02,18.7569290161893
20,"02.02.2021 15:54:08",20.002,16.11,18.8209813200498
20,"02.02.2021 15:54:12",20.004,16.2,18.8209813200498
20,"02.02.2021 15:54:16",20.005,16.31,18.8850336239103
20,"02.02.2021 15:54:20",20.005,16.38,18.8850336239103
20,"02.02.2021 15:54:24",20.005,16.47,18.9490859277709
20,"02.02.2021 15:54:28",20.004,16.55,19.0131382316314
20,"02.02.2021 15:54:32",20.003,16.65,19.0131382316314
20,"02.02.2021 15:54:36",20.002,16.72,19.0131382316314
20,"02.02.2021 15:54:39",20.001,16.8,19.0771905354919
20,"02.02.2021 15:54:43",20,16.88,19.0771905354919
20,"02.02.2021 15:54:47",19.999,16.96,19.0771905354919
20,"02.02.2021 15:54:51",19.999,17.04,19.1412428393525
20,"02.02.2021 15:54:55",19.999,17.1,19.1412428393525
20,"02.02.2021 15:54:59",19.999,17.17,19.2052951432129
20,"02.02.2021 15:55:03",19.999,17.25,19.2052951432129
20,"02.02.2021 15:55:07",19.999,17.32,19.2052951432129
20,"02.02.2021 15:55:11",20,17.4,19.2693474470735
20,"02.02.2021 15:55:15",20,17.45,19.2693474470735
20,"02.02.2021 15:55:19",20.001,17.51,19.333399750934
20,"02.02.2021 15:55:23",20.001,17.57,19.333399750934
20,"02.02.2021 15:55:27",20.001,17.64,19.333399750934
20,"02.02.2021 15:55:31",20.001,17.7,19.3974520547945
20,"02.02.2021 15:55:35",20.001,17.74,19.3974520547945
20,"02.02.2021 15:55:38",20.001,17.82,19.3974520547945
20,"02.02.2021 15:55:42",20.001,17.88,19.4615043586551
20,"02.02.2021 15:55:46",20.001,17.94,19.4615043586551
20,"02.02.2021 15:55:50",20,17.98,19.4615043586551
20,"02.02.2021 15:55:54",20,18.02,19.5255566625156
20,"02.02.2021 15:55:58",20,18.07,19.5255566625156
20,"02.02.2021 15:56:02",20,18.12,19.5255566625156
20,"02.02.2021 15:56:06",20,18.18,19.5255566625156
20,"02.02.2021 15:56:10",20,18.22,19.5896089663761
20,"02.02.2021 15:56:14",20,18.27,19.5896089663761
20,"02.02.2021 15:56:18",20,18.31,19.5896089663761
20,"02.02.2021 15:56:22",20.001,18.36,19.5896089663761
20,"02.02.2021 15:56:26",20.001,18.39,19.6536612702366
20,"02.02.2021 15:56:29",20.001,18.45,19.6536612702366
20,"02.02.2021 15:56:33",20.001,18.49,19.6536612702366
20,"02.02.2021 15:56:37",20.001,18.52,19.6536612702366
20,"02.02.2021 15:56:41",20.001,18.57,19.7177135740972
20,"02.02.2021 15:56:45",20.001,18.6,19.7177135740972
20,"02.02.2021 15:56:49",20.001,18.64,19.7177135740972
20,"02.02.2021 15:56:53",20,18.68,19.7177135740972
20,"02.02.2021 15:56:57",20,18.72,19.7177135740972
20,"02.02.2021 15:57:01",20,18.75,19.7817658779577
20,"02.02.2021 15:57:05",20,18.78,19.7817658779577
20,"02.02.2021 15:57:09",20,18.82,19.7817658779577
20,"02.02.2021 15:57:13",20,18.85,19.7817658779577
20,"02.02.2021 15:57:17",20.001,18.88,19.8458181818182
20,"02.02.2021 15:57:20",20.001,18.92,19.8458181818182
20,"02.02.2021 15:57:24",20,18.95,19.8458181818182
20,"02.02.2021 15:57:28",20,18.98,19.8458181818182
20,"02.02.2021 15:57:32",20,19,19.8458181818182
20,"02.02.2021 15:57:36",20,19.03,19.8458181818182
20,"02.02.2021 15:57:40",20.001,19.05,19.8458181818182
20,"02.02.2021 15:57:44",20,19.09,19.9098704856787
20,"02.02.2021 15:57:48",20,19.11,19.9098704856787
20,"02.02.2021 15:57:52",20,19.14,19.9098704856787
20,"02.02.2021 15:57:56",20,19.16,19.9098704856787
20,"02.02.2021 15:58:00",20,19.19,19.9098704856787
20,"02.02.2021 15:58:04",20,19.21,19.9098704856787
20,"02.02.2021 15:58:08",20,19.24,19.9098704856787
20,"02.02.2021 15:58:12",20,19.26,19.9739227895392
20,"02.02.2021 15:58:15",20,19.28,19.9098704856787
20,"02.02.2021 15:58:19",20,19.31,19.9098704856787
20,"02.02.2021 15:58:23",20,19.33,19.9739227895392
20,"02.02.2021 15:58:27",20,19.35,19.9739227895392
20,"02.02.2021 15:58:31",20,19.38,19.9739227895392
20,"02.02.2021 15:58:35",20,19.39,19.9739227895392
20,"02.02.2021 15:58:39",20,19.41,19.9739227895392
20,"02.02.2021 15:58:43",20,19.43,19.9739227895392
20,"02.02.2021 15:58:47",20,19.45,19.9739227895392
20,"02.02.2021 15:58:51",20,19.47,19.9739227895392
20,"02.02.2021 15:58:55",20,19.48,19.9739227895392
20,"02.02.2021 15:58:59",20,19.5,20.0379750933998
20,"02.02.2021 15:59:02",20,19.51,20.0379750933998
20,"02.02.2021 15:59:06",20,19.53,20.0379750933998
20,"02.02.2021 15:59:10",20,19.54,20.0379750933998
20,"02.02.2021 15:59:14",20,19.56,20.0379750933998
20,"02.02.2021 15:59:18",20,19.57,20.0379750933998
20,"02.02.2021 15:59:22",20,19.59,20.0379750933998
20,"02.02.2021 15:59:26",20,19.6,20.0379750933998
20,"02.02.2021 15:59:30",20,19.61,20.0379750933998
20,"02.02.2021 15:59:34",20,19.63,20.0379750933998
20,"02.02.2021 15:59:38",20,19.64,20.0379750933998
20,"02.02.2021 15:59:42",20,19.66,20.1020273972603
20,"02.02.2021 15:59:46",20,19.67,20.0379750933998
20,"02.02.2021 15:59:50",20,19.7,20.0379750933998
20,"02.02.2021 15:59:54",20,19.72,20.1020273972603
20,"02.02.2021 15:59:57",20,19.73,20.1020273972603
20,"02.02.2021 16:00:01",20,19.74,20.1020273972603
20,"02.02.2021 16:00:05",20.001,19.75,20.1020273972603
20,"02.02.2021 16:00:09",20,19.76,20.1020273972603
20,"02.02.2021 16:00:13",20,19.77,20.1020273972603
20,"02.02.2021 16:00:17",20,19.78,20.1020273972603
20,"02.02.2021 16:00:21",20,19.79,20.1020273972603
20,"02.02.2021 16:00:25",20,19.8,20.1020273972603
20,"02.02.2021 16:00:29",20,19.81,20.1020273972603
20,"02.02.2021 16:00:33",20,19.82,20.1020273972603
20,"02.02.2021 16:00:37",20,19.83,20.1020273972603
20,"02.02.2021 16:00:41",20,19.84,20.1660797011208
20,"02.02.2021 16:00:44",20,19.85,20.1020273972603
20,"02.02.2021 16:00:48",20,19.86,20.1020273972603
20,"02.02.2021 16:00:52",20,19.87,20.1020273972603
20,"02.02.2021 16:00:56",20,19.88,20.1020273972603
20,"02.02.2021 16:01:00",20,19.88,20.1660797011208
20,"02.02.2021 16:01:04",20,19.89,20.1660797011208
20,"02.02.2021 16:01:08",20,19.9,20.1020273972603
20,"02.02.2021 16:01:12",20,19.91,20.1020273972603
20,"02.02.2021 16:01:16",20,19.92,20.1660797011208
20,"02.02.2021 16:01:20",20,19.92,20.1660797011208
20,"02.02.2021 16:01:24",20,19.93,20.1660797011208
20,"02.02.2021 16:01:28",20,19.94,20.1660797011208
20,"02.02.2021 16:01:32",20,19.95,20.1660797011208
20,"02.02.2021 16:01:36",20,19.95,20.1660797011208
20,"02.02.2021 16:01:39",20,19.96,20.1660797011208
20,"02.02.2021 16:01:43",20,19.96,20.1660797011208
20,"02.02.2021 16:01:47",20,19.97,20.1660797011208
20,"02.02.2021 16:01:51",20,19.98,20.1660797011208
20,"02.02.2021 16:01:55",20,19.98,20.1660797011208
20,"02.02.2021 16:01:59",20,19.99,20.1660797011208
20,"02.02.2021 16:02:03",20,20,20.1660797011208
20,"02.02.2021 16:02:07",20,20,20.1660797011208
20,"02.02.2021 16:02:11",20,20,20.1660797011208
20,"02.02.2021 16:02:15",20,20,20.1660797011208
20,"02.02.2021 16:02:19",20,20.01,20.1660797011208
20,"02.02.2021 16:02:23",20,20.01,20.1660797011208
20,"02.02.2021 16:02:27",20,20.02,20.1660797011208
20,"02.02.2021 16:02:30",20,20.02,20.1660797011208
20,"02.02.2021 16:02:34",20,20.03,20.1660797011208
20,"02.02.2021 16:02:38",20,20.03,20.2301320049813
20,"02.02.2021 16:02:42",20,20.04,20.1660797011208
20,"02.02.2021 16:02:46",20,20.04,20.2301320049813
20,"02.02.2021 16:02:50",20,20.04,20.1660797011208
20,"02.02.2021 16:02:54",20,20.05,20.2301320049813
20,"02.02.2021 16:02:58",20,20.05,20.2301320049813
20,"02.02.2021 16:03:02",20,20.06,20.2301320049813
20,"02.02.2021 16:03:06",20,20.06,20.2301320049813
20,"02.02.2021 16:03:10",20,20.06,20.2301320049813
20,"02.02.2021 16:03:14",20,20.08,20.1660797011208
20,"02.02.2021 16:03:18",20,20.08,20.2301320049813
20,"02.02.2021 16:03:21",20,20.09,20.2301320049813
20,"02.02.2021 16:03:25",20,20.09,20.2301320049813
20,"02.02.2021 16:03:29",20,20.09,20.1660797011208
20,"02.02.2021 16:03:33",20,20.1,20.2301320049813
20,"02.02.2021 16:03:37",20,20.1,20.2301320049813
20,"02.02.2021 16:03:41",20,20.1,20.2301320049813
20,"02.02.2021 16:03:45",20,20.11,20.2301320049813
20,"02.02.2021 16:03:49",20,20.11,20.2301320049813
20,"02.02.2021 16:03:53",20,20.11,20.2301320049813
20,"02.02.2021 16:03:57",20,20.11,20.2301320049813
20,"02.02.2021 16:04:01",20,20.12,20.2301320049813
20,"02.02.2021 16:04:05",20,20.12,20.2301320049813
20,"02.02.2021 16:04:09",20,20.12,20.2301320049813
20,"02.02.2021 16:04:12",20,20.12,20.2301320049813
20,"02.02.2021 16:04:16",20,20.13,20.2301320049813
20,"02.02.2021 16:04:20",20,20.13,20.2301320049813
20,"02.02.2021 16:04:24",20,20.13,20.2301320049813
20,"02.02.2021 16:04:28",20,20.14,20.2301320049813
20,"02.02.2021 16:04:32",20,20.14,20.2301320049813
20,"02.02.2021 16:04:36",20,20.14,20.2301320049813
20,"02.02.2021 16:04:40",20,20.14,20.2301320049813
20,"02.02.2021 16:04:44",20,20.15,20.2301320049813
20,"02.02.2021 16:04:48",20,20.15,20.2301320049813
20,"02.02.2021 16:04:52",20,20.15,20.2301320049813
20,"02.02.2021 16:04:56",20,20.15,20.2301320049813
20,"02.02.2021 16:05:00",20,20.15,20.2301320049813
20,"02.02.2021 16:05:03",20,20.16,20.2301320049813
20,"02.02.2021 16:05:07",20,20.16,20.2301320049813
20,"02.02.2021 16:05:11",20,20.16,20.2301320049813
20,"02.02.2021 16:05:15",20,20.16,20.2301320049813
20,"02.02.2021 16:05:19",20,20.16,20.2301320049813
20,"02.02.2021 16:05:23",20.001,20.17,20.2301320049813
20,"02.02.2021 16:05:27",20,20.17,20.2301320049813
20,"02.02.2021 16:05:31",20,20.17,20.2301320049813
20,"02.02.2021 16:05:35",20,20.17,20.2301320049813
20,"02.02.2021 16:05:39",20,20.17,20.2301320049813
20,"02.02.2021 16:05:43",20,20.17,20.2301320049813
20,"02.02.2021 16:05:47",20,20.17,20.2301320049813
20,"02.02.2021 16:05:51",20,20.18,20.2301320049813
20,"02.02.2021 16:05:54",20,20.18,20.2301320049813
20,"02.02.2021 16:05:58",20,20.18,20.2941843088419
20,"02.02.2021 16:06:02",20,20.18,20.2301320049813
20,"02.02.2021 16:06:06",20,20.18,20.2301320049813
20,"02.02.2021 16:06:10",20,20.18,20.2301320049813
20,"02.02.2021 16:06:14",20,20.18,20.2301320049813
20,"02.02.2021 16:06:18",20,20.19,20.2301320049813
20,"02.02.2021 16:06:22",20,20.19,20.2301320049813
20,"02.02.2021 16:06:26",20,20.19,20.2301320049813
20,"02.02.2021 16:06:30",20,20.19,20.2301320049813
20,"02.02.2021 16:06:34",20,20.19,20.2301320049813
20,"02.02.2021 16:06:38",20,20.19,20.2301320049813
20,"02.02.2021 16:06:42",20.001,20.19,20.2301320049813
20,"02.02.2021 16:06:46",20.001,20.19,20.2301320049813
20,"02.02.2021 16:06:49",20,20.19,20.2301320049813
20,"02.02.2021 16:06:53",20,20.2,20.2301320049813
20,"02.02.2021 16:06:57",20,20.2,20.2301320049813
20,"02.02.2021 16:07:01",20,20.2,20.2301320049813
20,"02.02.2021 16:07:05",20,20.2,20.2301320049813
20,"02.02.2021 16:07:09",20,20.2,20.2301320049813
20,"02.02.2021 16:07:13",20,20.2,20.2301320049813
20,"02.02.2021 16:07:17",20,20.2,20.2301320049813
20,"02.02.2021 16:07:21",20,20.2,20.2301320049813
20,"02.02.2021 16:07:25",20,20.2,20.2301320049813
20,"02.02.2021 16:07:29",20,20.2,20.2301320049813
20,"02.02.2021 16:07:33",20,20.2,20.2301320049813
20,"02.02.2021 16:07:37",20,20.21,20.2301320049813
20,"02.02.2021 16:07:41",20,20.21,20.2301320049813
20,"02.02.2021 16:07:45",20,20.21,20.2301320049813
20,"02.02.2021 16:07:48",20,20.21,20.2301320049813
20,"02.02.2021 16:07:52",20,20.21,20.2301320049813
20,"02.02.2021 16:07:56",20,20.21,20.2301320049813
20,"02.02.2021 16:08:00",20,20.21,20.2301320049813
20,"02.02.2021 16:08:04",20,20.21,20.2301320049813
20,"02.02.2021 16:08:08",20,20.21,20.2301320049813
20,"02.02.2021 16:08:12",20,20.21,20.2301320049813
20,"02.02.2021 16:08:16",20,20.21,20.2301320049813
20,"02.02.2021 16:08:20",20,20.21,20.2301320049813
20,"02.02.2021 16:08:24",20,20.21,20.2301320049813
20,"02.02.2021 16:08:28",20,20.21,20.2301320049813
20,"02.02.2021 16:08:32",20,20.21,20.2301320049813
20,"02.02.2021 16:08:36",20,20.22,20.2301320049813
20,"02.02.2021 16:08:39",20,20.22,20.2301320049813
20,"02.02.2021 16:08:43",20,20.22,20.2301320049813
20,"02.02.2021 16:08:47",20,20.22,20.2301320049813
20,"02.02.2021 16:08:51",20,20.22,20.2301320049813
20,"02.02.2021 16:08:55",20,20.22,20.2301320049813
20,"02.02.2021 16:08:59",20,20.22,20.2301320049813
20,"02.02.2021 16:09:03",20,20.22,20.2301320049813
20,"02.02.2021 16:09:07",20,20.22,20.2301320049813
20,"02.02.2021 16:09:11",20,20.22,20.2301320049813
20,"02.02.2021 16:09:15",20,20.22,20.2301320049813
20,"02.02.2021 16:09:19",20,20.22,20.2301320049813
20,"02.02.2021 16:09:23",20,20.22,20.2301320049813
20,"02.02.2021 16:09:27",20,20.22,20.2301320049813
20,"02.02.2021 16:09:30",20,20.22,20.2301320049813
20,"02.02.2021 16:09:34",20,20.22,20.2301320049813
20,"02.02.2021 16:09:38",20,20.22,20.2941843088419
20,"02.02.2021 16:09:42",20,20.22,20.2301320049813
20,"02.02.2021 16:09:46",20,20.22,20.2941843088419
20,"02.02.2021 16:09:50",20,20.22,20.2301320049813
20,"02.02.2021 16:09:54",20,20.22,20.2941843088419
20,"02.02.2021 16:09:58",20,20.22,20.2301320049813
20,"02.02.2021 16:10:02",20,20.22,20.2301320049813
20,"02.02.2021 16:10:06",20,20.23,20.2301320049813
20,"02.02.2021 16:10:10",20,20.23,20.2941843088419
20,"02.02.2021 16:10:14",20,20.23,20.2301320049813
20,"02.02.2021 16:10:17",20,20.23,20.2301320049813
20,"02.02.2021 16:10:21",20,20.23,20.2941843088419
20,"02.02.2021 16:10:25",20,20.23,20.2301320049813
25,"02.02.2021 16:10:29",20,20.23,20.2301320049813
25,"02.02.2021 16:10:33",20.006,20.23,20.2301320049813
25,"02.02.2021 16:10:37",20.232,20.23,20.2941843088419
25,"02.02.2021 16:10:41",20.669,20.25,20.3582366127024
25,"02.02.2021 16:10:45",21.354,20.28,20.4222889165629
25,"02.02.2021 16:10:49",22.224,20.36,20.6144458281445
25,"02.02.2021 16:10:53",22.995,20.42,20.8706550435866
25,"02.02.2021 16:10:57",23.698,20.52,21.0628119551681
25,"02.02.2021 16:11:01",24.169,20.63,21.3190211706102
25,"02.02.2021 16:11:05",24.365,20.72,21.5752303860523
25,"02.02.2021 16:11:09",24.468,20.81,21.7673872976339
25,"02.02.2021 16:11:12",24.465,20.88,21.8954919053549
25,"02.02.2021 16:11:16",24.261,20.95,22.023596513076
25,"02.02.2021 16:11:20",24.044,21,22.151701120797
25,"02.02.2021 16:11:24",23.832,21.04,22.151701120797
25,"02.02.2021 16:11:28",23.635,21.06,22.2157534246575
25,"02.02.2021 16:11:32",23.607,21.1,22.2798057285181
25,"02.02.2021 16:11:36",23.598,21.14,22.2798057285181
25,"02.02.2021 16:11:40",23.713,21.2,22.4079103362391
25,"02.02.2021 16:11:44",23.903,21.27,22.4719626400997
25,"02.02.2021 16:11:48",24.017,21.32,22.5360149439601
25,"02.02.2021 16:11:52",24.144,21.38,22.6641195516812
25,"02.02.2021 16:11:56",24.346,21.45,22.7281718555417
25,"02.02.2021 16:11:59",24.459,21.51,22.8562764632628
25,"02.02.2021 16:12:03",24.58,21.59,22.9203287671233
25,"02.02.2021 16:12:07",24.614,21.65,23.0484333748444
25,"02.02.2021 16:12:11",24.674,21.72,23.1765379825654
25,"02.02.2021 16:12:15",24.735,21.79,23.2405902864259
25,"02.02.2021 16:12:19",24.783,21.86,23.3046425902864
25,"02.02.2021 16:12:23",24.827,21.91,23.368694894147
25,"02.02.2021 16:12:27",24.861,21.98,23.4327471980075
25,"02.02.2021 16:12:31",24.886,22.04,23.5608518057285
25,"02.02.2021 16:12:35",24.906,22.11,23.5608518057285
25,"02.02.2021 16:12:39",24.92,22.17,23.6889564134495
25,"02.02.2021 16:12:43",24.931,22.22,23.6889564134495
25,"02.02.2021 16:12:47",24.941,22.28,23.7530087173101
25,"02.02.2021 16:12:51",24.95,22.34,23.8170610211706
25,"02.02.2021 16:12:54",24.957,22.41,23.8811133250312
25,"02.02.2021 16:12:58",24.963,22.47,23.8811133250312
25,"02.02.2021 16:13:02",24.969,22.5,23.9451656288917
25,"02.02.2021 16:13:06",24.973,22.56,24.0092179327522
25,"02.02.2021 16:13:10",24.977,22.62,24.0092179327522
25,"02.02.2021 16:13:14",24.98,22.67,24.0732702366127
25,"02.02.2021 16:13:18",24.983,22.72,24.1373225404732
25,"02.02.2021 16:13:22",24.986,22.77,24.2013748443338
25,"02.02.2021 16:13:26",24.988,22.84,24.2013748443338
25,"02.02.2021 16:13:30",24.99,22.9,24.2654271481943
25,"02.02.2021 16:13:34",24.991,22.95,24.2654271481943
25,"02.02.2021 16:13:38",24.993,22.98,24.3294794520548
25,"02.02.2021 16:13:42",24.994,23.02,24.3294794520548
25,"02.02.2021 16:13:45",24.995,23.08,24.3935317559153
25,"02.02.2021 16:13:49",24.995,23.12,24.3935317559153
25,"02.02.2021 16:13:53",24.996,23.18,24.3935317559153
25,"02.02.2021 16:13:57",24.997,23.21,24.4575840597759
25,"02.02.2021 16:14:01",24.997,23.26,24.4575840597759
25,"02.02.2021 16:14:05",24.998,23.3,24.4575840597759
25,"02.02.2021 16:14:09",24.998,23.35,24.5216363636364
25,"02.02.2021 16:14:13",24.999,23.39,24.5216363636364
25,"02.02.2021 16:14:17",24.999,23.42,24.5216363636364
25,"02.02.2021 16:14:21",24.999,23.47,24.5856886674969
25,"02.02.2021 16:14:25",24.999,23.51,24.5856886674969
25,"02.02.2021 16:14:29",24.993,23.55,24.5856886674969
25,"02.02.2021 16:14:33",24.995,23.58,24.6497409713574
25,"02.02.2021 16:14:37",24.997,23.62,24.6497409713574
25,"02.02.2021 16:14:41",25,23.66,24.6497409713574
25,"02.02.2021 16:14:45",25.002,23.7,24.7137932752179
25,"02.02.2021 16:14:48",25.003,23.73,24.7137932752179
25,"02.02.2021 16:14:52",25.003,23.76,24.7137932752179
25,"02.02.2021 16:14:56",25.002,23.8,24.7778455790785
25,"02.02.2021 16:15:00",25.002,23.83,24.7778455790785
25,"02.02.2021 16:15:04",25.002,23.86,24.7778455790785
25,"02.02.2021 16:15:08",25.001,23.9,24.7778455790785
25,"02.02.2021 16:15:12",25.001,23.92,24.7778455790785
25,"02.02.2021 16:15:16",25,23.96,24.7778455790785
25,"02.02.2021 16:15:20",25,23.98,24.841897882939
25,"02.02.2021 16:15:24",25,24.01,24.841897882939
25,"02.02.2021 16:15:28",25,24.03,24.841897882939
25,"02.02.2021 16:15:32",25.001,24.07,24.841897882939
25,"02.02.2021 16:15:36",25,24.1,24.841897882939
25,"02.02.2021 16:15:39",25,24.13,24.841897882939
25,"02.02.2021 16:15:43",25,24.15,24.9059501867995
25,"02.02.2021 16:15:47",25,24.17,24.9059501867995
25,"02.02.2021 16:15:51",25,24.2,24.9059501867995
25,"02.02.2021 16:15:55",25,24.23,24.9059501867995
25,"02.02.2021 16:15:59",25,24.25,24.97000249066
25,"02.02.2021 16:16:03",25,24.27,24.97000249066
25,"02.02.2021 16:16:07",25,24.29,24.97000249066
25,"02.02.2021 16:16:11",25,24.31,24.97000249066
25,"02.02.2021 16:16:15",25,24.35,24.97000249066
25,"02.02.2021 16:16:19",25,24.37,24.97000249066
25,"02.02.2021 16:16:23",25,24.38,24.97000249066
25,"02.02.2021 16:16:27",25.001,24.4,24.97000249066
25,"02.02.2021 16:16:31",25.001,24.43,24.97000249066
25,"02.02.2021 16:16:34",25,24.45,25.0340547945206
25,"02.02.2021 16:16:38",25,24.47,25.0340547945206
25,"02.02.2021 16:16:42",25,24.47,25.0340547945206
25,"02.02.2021 16:16:46",25.001,24.49,25.0340547945206
25,"02.02.2021 16:16:50",25,24.51,25.0340547945206
25,"02.02.2021 16:16:54",25,24.52,25.0340547945206
25,"02.02.2021 16:16:58",25,24.54,25.0340547945206
25,"02.02.2021 16:17:02",25,24.55,25.0340547945206
25,"02.02.2021 16:17:06",25,24.57,25.0340547945206
25,"02.02.2021 16:17:10",25,24.59,25.0981070983811
25,"02.02.2021 16:17:14",25,24.6,25.0981070983811
25,"02.02.2021 16:17:18",25,24.61,25.0981070983811
25,"02.02.2021 16:17:21",25,24.63,25.0981070983811
25,"02.02.2021 16:17:25",25,24.64,25.0981070983811
25,"02.02.2021 16:17:29",25,24.66,25.0981070983811
25,"02.02.2021 16:17:33",25,24.67,25.0981070983811
25,"02.02.2021 16:17:37",25.001,24.69,25.0981070983811
25,"02.02.2021 16:17:41",25,24.71,25.0981070983811
25,"02.02.2021 16:17:45",25,24.73,25.0981070983811
25,"02.02.2021 16:17:49",25,24.75,25.0981070983811
25,"02.02.2021 16:17:53",25,24.75,25.0981070983811
25,"02.02.2021 16:17:57",25,24.77,25.1621594022416
25,"02.02.2021 16:18:01",25,24.78,25.1621594022416
25,"02.02.2021 16:18:05",25,24.79,25.0981070983811
25,"02.02.2021 16:18:08",25,24.8,25.0981070983811
25,"02.02.2021 16:18:12",25,24.81,25.1621594022416
25,"02.02.2021 16:18:16",25,24.82,25.1621594022416
25,"02.02.2021 16:18:20",25,24.83,25.1621594022416
25,"02.02.2021 16:18:24",25,24.84,25.1621594022416
25,"02.02.2021 16:18:28",25,24.85,25.1621594022416
25,"02.02.2021 16:18:32",25,24.86,25.1621594022416
25,"02.02.2021 16:18:36",25,24.87,25.1621594022416
25,"02.02.2021 16:18:40",25,24.88,25.1621594022416
25,"02.02.2021 16:18:44",25,24.89,25.1621594022416
25,"02.02.2021 16:18:48",25,24.9,25.1621594022416
25,"02.02.2021 16:18:52",25,24.91,25.1621594022416
25,"02.02.2021 16:18:56",25,24.91,25.1621594022416
25,"02.02.2021 16:19:00",25,24.92,25.1621594022416
